reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,review_length,word_count,clean_text,rating_sentiment,ai_sentiment,ai_confidence
85cf793d-11d4-4c40-aeb3-fce64462f851,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it is fun to practice,4,0,6.91.4,2026-08-09 22:05:47,,,6.91.4,21,5,it is fun to practice,positive,positive,0.7765496969223022
5e343f9d-e900-4c93-8d55-bab25ec1fec1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very use full app 😊😊 like this,5,0,6.89.4,2026-08-09 22:05:36,,,6.89.4,30,7,very use full app 😊😊 like this,positive,positive,0.648201584815979
163cdca1-19d1-4ddc-b5d1-8414f88eb3ea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,the best app for learning,5,0,6.91.4,2026-08-09 22:04:59,,,6.91.4,25,5,the best app for learning,positive,positive,0.9193021059036255
947f3fb9-16c6-49d2-bb3c-78385a4d6901,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,thankx to Duolingo it will help me in learn germany,5,0,6.91.4,2026-08-09 22:04:43,,,6.91.4,51,10,thankx to Duolingo it will help me in learn germany,positive,positive,0.8187826871871948
f83dae23-253a-4f70-9bdb-a88ba9249882,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app is really nice to learn English,5,0,6.91.4,2026-08-09 22:04:04,,,6.91.4,40,8,this app is really nice to learn English,positive,positive,0.9728361964225769
af5c390a-2e2c-4f08-8bb1-836bf38fb2f3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Add Belarusian language, please!",3,0,6.91.4,2026-08-09 22:00:47,,,6.91.4,32,4,"Add Belarusian language, please!",neutral,positive,0.8048072457313538
a0cfb7d0-9c74-4f0e-88bb-4d75b6d61ae8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's good,5,0,6.91.4,2026-08-09 22:00:46,,,6.91.4,9,2,It's good,positive,positive,0.9855483174324036
ee76da9a-2c6f-47cd-9c86-d7f00638b42a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,when I'm busy it keeps on sending notifications to learn like what hell i love the app but its better yo learn when I'm free not when I'm busy and I lose my streak,3,0,6.91.4,2026-08-09 22:00:23,,,6.91.4,163,34,when I'm busy it keeps on sending notifications to learn like what hell i love the app but its better yo learn when I'm free not when I'm busy and I lose my streak,neutral,positive,0.6293576955795288
4d29994c-7f67-4802-b40d-b9d5425cde51,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very useful 😀,5,0,6.91.4,2026-08-09 21:59:46,,,6.91.4,13,3,very useful 😀,positive,positive,0.9061821699142456
adae4392-5aee-4e4f-8733-49e363194283,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,6.87.6,2026-08-09 21:59:24,,,6.87.6,4,1,nice,positive,positive,0.9762179851531982
e087fb52-e19d-4c8c-bb54-67115ee03dd0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Duolingo ek bahut hi achha app h kisi bhi language ko khelne ke liye aur khelte time bor na hone ke liye game ki tarha sikhaya jata h total add kar ke bahut achha aap h ye,5,0,6.91.4,2026-08-09 21:59:09,,,6.91.4,171,37,Duolingo ek bahut hi achha app h kisi bhi language ko khelne ke liye aur khelte time bor na hone ke liye game ki tarha sikhaya jata h total add kar ke bahut achha aap h ye,positive,positive,0.4107681214809418
78d1c4af-5b81-4d28-8e8e-fc833c6f8dd5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,💗,5,0,6.90.3,2026-08-09 21:58:57,,,6.90.3,1,1,💗,positive,positive,0.41610413789749146
3730a631-0834-44d2-87df-64977824e234,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fun and enjoyable lessons,5,0,6.91.4,2026-08-09 21:58:39,,,6.91.4,25,4,fun and enjoyable lessons,positive,positive,0.9630528092384338
c604691e-7dd4-4860-bfdb-6931b4ebc312,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,basic but interesting still,4,0,6.91.4,2026-08-09 21:58:34,,,6.91.4,27,4,basic but interesting still,positive,positive,0.573087215423584
123590d4-5197-4df7-a191-5a9496d36edc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this is very Mast app and knowledgeable app,5,0,6.91.4,2026-08-09 21:57:30,,,6.91.4,43,8,this is very Mast app and knowledgeable app,positive,positive,0.5081481337547302
0c73760a-765d-4a74-87f4-07839575748c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The free online lessons are Amazing,5,0,6.91.4,2026-08-09 21:57:16,,,6.91.4,35,6,The free online lessons are Amazing,positive,positive,0.905528724193573
64fd8437-640e-4170-bbbd-02bd555347a0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,learning of every language,5,0,6.91.4,2026-08-09 21:56:50,,,6.91.4,26,4,learning of every language,positive,positive,0.6907370686531067
60a4adac-a0c7-4ae9-8c51-ba44533d06bb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,6.90.3,2026-08-09 21:55:48,,,6.90.3,4,1,nice,positive,positive,0.9762179851531982
de2fcc72-b0ee-4022-91c0-8915dcdb4a23,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,too much ad. but still good,4,0,6.90.3,2026-08-09 21:55:36,,,6.90.3,27,6,too much ad. but still good,positive,positive,0.799200177192688
3bc5f4ea-21a9-4eb1-a833-ce2930f5ffed,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's the best 👍 just try it you will not 🚫 regret,5,0,6.89.4,2026-08-09 21:55:33,,,6.89.4,49,12,it's the best 👍 just try it you will not 🚫 regret,positive,positive,0.9168774485588074
345ae6cc-9d44-4746-b6b9-ce8ad273e5e8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"this is a best app and English speaking helpfull app ,👌",5,0,6.90.3,2026-08-09 21:55:33,,,6.90.3,55,11,"this is a best app and English speaking helpfull app ,👌",positive,positive,0.9625760912895203
249f70b6-fdee-4c1c-afee-eec011db6e41,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I learn english first le,5,0,6.91.4,2026-08-09 21:55:24,,,6.91.4,24,5,I learn english first le,positive,positive,0.514015257358551
7c3dfbd4-a1bc-48db-9348-3292ab12ebcc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent 👍,5,0,6.91.4,2026-08-09 21:55:10,,,6.91.4,11,2,excellent 👍,positive,positive,0.9667774438858032
cf47c2b5-d67b-4823-80e8-1231ee828340,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it hasn't threatened me yet,4,0,6.91.4,2026-08-09 21:54:39,,,6.91.4,27,5,it hasn't threatened me yet,positive,neutral,0.4243626892566681
1a7b9343-3c3d-4ec5-ac77-1669e07f34e9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice app,5,0,6.90.3,2026-08-09 21:54:00,,,6.90.3,8,2,nice app,positive,positive,0.9733777046203613
7c15663a-21bd-4647-9617-4d82fa440a2a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,,2026-08-09 21:53:50,,,,4,1,good,positive,positive,0.9778190851211548
a95b9ed6-372e-43fd-8e20-15cbf6eb6234,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,prefect for learning,4,0,6.91.4,2026-08-09 21:53:34,,,6.91.4,20,3,prefect for learning,positive,positive,0.5501176714897156
4f2ec03e-47d8-46cb-9302-ecad80bc3c40,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice ♥️♥️♥️,5,0,6.91.4,2026-08-09 21:53:25,,,6.91.4,11,2,nice ♥️♥️♥️,positive,positive,0.9640024900436401
92ac38ea-2302-4081-afda-c4f1bb540531,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good 😊,4,0,6.90.3,2026-08-09 21:52:36,,,6.90.3,6,2,good 😊,positive,positive,0.9727622866630554
ee4b69b8-f87d-4208-baa7-202a706febee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best but easy,3,0,6.91.4,2026-08-09 21:51:52,,,6.91.4,13,3,best but easy,neutral,positive,0.8112432360649109
be6a0649-37a9-4396-93b0-1af373266e5a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very nice🤩,5,0,6.91.4,2026-08-09 21:51:34,,,6.91.4,10,2,very nice🤩,positive,positive,0.46402886509895325
f74eaa9d-2508-459c-8e69-d6e89b8b5c67,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's perfect to boost your confidence,5,0,6.91.4,2026-08-09 21:50:49,,,6.91.4,37,6,it's perfect to boost your confidence,positive,positive,0.9444532990455627
128deed2-87a5-485f-9440-d88d1bcd6276,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's one of the best learning apps I've come across to.,4,0,6.90.3,2026-08-09 21:50:09,,,6.90.3,55,11,It's one of the best learning apps I've come across to.,positive,positive,0.9497067928314209
ea7e007e-502c-45ea-b76c-6bcdecc0bd3d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It really helped me learn French if I can I will rate it 7 stars,5,0,,2026-08-09 21:48:44,,,,64,15,It really helped me learn French if I can I will rate it 7 stars,positive,positive,0.8552565574645996
2611f9c5-f977-4772-89e2-48967ef42781,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Can you make a new challenge for diamonds, Xp and power (10) it was a stories, so somehow the owl got injured he is knocking your door begging you to the hospital with him, you can make 2 ending go to hospital or call 911 so ambulance there, when we choose ending 1 or 2 theres a conversation (with the language players study) HOPE YOU ADD ITT IT'S SO EDUCATIONAL FOR CHILDREN'S",5,0,6.91.4,2026-08-09 21:48:42,,,6.91.4,378,72,"Can you make a new challenge for diamonds, Xp and power (10) it was a stories, so somehow the owl got injured he is knocking your door begging you to the hospital with him, you can make 2 ending go to hospital or call 911 so ambulance there, when we choose ending 1 or 2 theres a conversation (with the language players study) HOPE YOU ADD ITT IT'S SO EDUCATIONAL FOR CHILDREN'S",positive,negative,0.6026316285133362
9843df8b-fa87-4ad0-8694-f2f8d3bcb69d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hard dete to me rating 5 star deta,4,0,5.141.12,2026-08-09 21:47:44,,,5.141.12,34,8,hard dete to me rating 5 star deta,positive,negative,0.49671250581741333
b4f1dad0-ba76-41eb-8624-fdb70bf382f4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"it's a nice language homework so far! as a young teen, it helps me learn Creole!",5,0,6.91.4,2026-08-09 21:47:32,,,6.91.4,80,16,"it's a nice language homework so far! as a young teen, it helps me learn Creole!",positive,positive,0.9832256436347961
ac9f2159-e0d4-413b-a3e0-4e1db504d5cb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best app,5,0,6.89.4,2026-08-09 21:47:27,,,6.89.4,8,2,best app,positive,positive,0.8859781622886658
ef42bb30-a306-42dc-90e5-96e39577425d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,phenomenal,5,0,6.90.3,2026-08-09 21:46:56,,,6.90.3,10,1,phenomenal,positive,positive,0.4856249690055847
86f51002-34c5-4327-b672-21c329f498ac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good place to learn different languages,5,0,6.91.4,2026-08-09 21:45:47,,,6.91.4,44,7,very good place to learn different languages,positive,positive,0.9837126731872559
b6931583-db80-48da-abb5-8e335f91845f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I am learning chess on it from basic so it is teaching me like a new form .So it is good and you can also on so many different languages so I will I also try it later on but I want to complete the chess it is too good for your future or learning ❤️‍🩹,5,0,6.91.4,2026-08-09 21:44:59,,,6.91.4,250,56,I am learning chess on it from basic so it is teaching me like a new form .So it is good and you can also on so many different languages so I will I also try it later on but I want to complete the chess it is too good for your future or learning ❤️‍🩹,positive,positive,0.9412961006164551
7b0b52f3-d1d3-4ac4-bc81-ee83d0d4692b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice,5,0,6.90.3,2026-08-09 21:43:55,,,6.90.3,4,1,nice,positive,positive,0.9762179851531982
2c393314-c708-4ed2-b19b-351548e4c4d1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bast language Learning app for students okay thanks,5,0,,2026-08-09 21:43:51,,,,51,8,bast language Learning app for students okay thanks,positive,positive,0.8519071340560913
12f00bdd-f226-496d-9274-871f6a706b8c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best for english learning,5,0,6.90.3,2026-08-09 21:43:40,,,6.90.3,25,4,best for english learning,positive,positive,0.8820908665657043
eca69a05-116f-40a0-be2b-9d0ed877ed06,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,All I can say is that I love the app. It's perfect. The characters are the soul of your learning and they make it funnier to learn. It's a great app. I recommend.,5,0,6.91.4,2026-08-09 21:43:29,,,6.91.4,162,33,All I can say is that I love the app. It's perfect. The characters are the soul of your learning and they make it funnier to learn. It's a great app. I recommend.,positive,positive,0.9782766699790955
3923a7bc-d3af-4596-8e96-56de15e413b3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it is the best app to learn different languages. It helps to learn language in an another way possible 🎀,5,0,6.91.4,2026-08-09 21:43:28,,,6.91.4,104,20,it is the best app to learn different languages. It helps to learn language in an another way possible 🎀,positive,positive,0.940802276134491
1e1021ba-dc1e-45d5-b8a3-08e5efb1ad4a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,super,5,0,6.91.4,2026-08-09 21:43:09,,,6.91.4,5,1,super,positive,positive,0.9201449155807495
0f0d73f7-1c65-4dc9-8d71-ead6756198b0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"it's the best learning app for languages. i am currently learning Spanish and i am only a teenager. it's great for everyone, for kids, for adults, even for old people. i would highly recommend it if you wanna start something fun.",5,0,6.91.4,2026-08-09 21:42:40,,,6.91.4,229,41,"it's the best learning app for languages. i am currently learning Spanish and i am only a teenager. it's great for everyone, for kids, for adults, even for old people. i would highly recommend it if you wanna start something fun.",positive,positive,0.9472613334655762
0278b48d-2924-4b9f-8b4d-5cc8a06f3c84,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,impressive,3,0,6.91.4,2026-08-09 21:42:16,,,6.91.4,10,1,impressive,neutral,positive,0.91880202293396
88375c6a-c1b0-495c-8f87-c6898e5d6894,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's is good app and fun with kids,5,0,6.91.4,2026-08-09 21:41:32,,,6.91.4,34,8,it's is good app and fun with kids,positive,positive,0.9812059998512268
62e861e1-8ecf-4da0-875a-ccbbdd0db249,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,i like this app,5,0,,2026-08-09 21:41:14,,,,15,4,i like this app,positive,positive,0.563652515411377
88c7ee55-0228-4941-b0b9-2eeffce5dd1b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,6.89.4,2026-08-09 21:40:56,,,6.89.4,4,1,good,positive,positive,0.9778190851211548
836b04c2-82b1-4a16-bb89-88c17f949a53,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best game is students,5,0,6.91.4,2026-08-09 21:40:36,,,6.91.4,21,4,best game is students,positive,positive,0.9270667433738708
e29b263a-87d6-4054-a72a-17d4c3140ed1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,so beautiful,5,0,,2026-08-09 21:40:35,,,,12,2,so beautiful,positive,positive,0.9588992595672607
23dfdd84-2d1b-4875-aca4-ce73620c9aa3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent,5,0,6.91.4,2026-08-09 21:40:30,,,6.91.4,9,1,excellent,positive,positive,0.9737676382064819
8175e0ca-9ac0-4fc2-be96-58ed67919f39,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"they must really be using gen ai now, than actual people. specifically, Lily has everyone else's voice now lol.",1,1,6.91.4,2026-08-09 21:40:17,,,6.91.4,111,19,"they must really be using gen ai now, than actual people. specifically, Lily has everyone else's voice now lol.",negative,negative,0.45086419582366943
0e4377d0-d54f-4a37-97c3-cfc4da76d5b3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good 👍,5,0,6.91.4,2026-08-09 21:39:04,,,6.91.4,6,2,good 👍,positive,positive,0.9727622866630554
f0985ba2-e689-497d-9d34-3433feb5d270,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Next payment Rp 599.000/year (plus any taxes) Payment date 10 Aug 2026, it says so in the email, but my credit card charged on 9 august. And, you can't find any cancellation button. Subscription not shown in Google Play Store, cancel button not shown in android app.",1,0,6.91.4,2026-08-09 21:39:03,,,6.91.4,266,47,"Next payment Rp 599.000/year (plus any taxes) Payment date 10 Aug 2026, it says so in the email, but my credit card charged on 9 august. And, you can't find any cancellation button. Subscription not shown in Google Play Store, cancel button not shown in android app.",negative,negative,0.41369694471359253
a873486d-c12e-4f34-8f30-833acc15c0c4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good 👍,5,0,6.91.4,2026-08-09 21:38:42,,,6.91.4,6,2,good 👍,positive,positive,0.9727622866630554
34acb3ef-d906-4277-bdb3-43a606c2825e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,after the last update I can't move my pawn and it can't promote,4,0,6.91.4,2026-08-09 21:38:40,,,6.91.4,63,13,after the last update I can't move my pawn and it can't promote,positive,negative,0.46482032537460327
336ef71d-2a93-4579-9271-987452563b90,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,4,0,6.91.4,2026-08-09 21:38:04,,,6.91.4,4,1,good,positive,positive,0.9778190851211548
b91ad64b-ed52-4016-bd74-4b769956ef5d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's helping me learn Italian before 4th grade🫠,5,1,6.91.4,2026-08-09 21:37:13,,,6.91.4,47,8,it's helping me learn Italian before 4th grade🫠,positive,positive,0.737937331199646
accec27a-2a87-4816-b98e-9ce345561952,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😊,4,1,6.90.3,2026-08-09 21:36:37,,,6.90.3,1,1,😊,positive,positive,0.41610413789749146
7556797a-dd43-4cb0-8632-e1f38750d90d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👏👏,3,0,6.91.4,2026-08-09 21:35:12,,,6.91.4,2,1,👏👏,neutral,positive,0.41610413789749146
7025adbb-f6dc-443e-84e1-1fa779eb519c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good 👍😊,5,0,6.91.4,2026-08-09 21:34:54,,,6.91.4,7,2,good 👍😊,positive,positive,0.9727622866630554
03b2a0a1-d79f-435f-9151-92a1ad4a6321,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's helping a lot!!!,5,0,6.91.4,2026-08-09 21:33:28,,,6.91.4,21,4,it's helping a lot!!!,positive,positive,0.9856426119804382
